gtin;ndFreeOfAlcohol;gln;regulatedProdName;functionalName;labelDescription;TradeItemDescr;ingredient_informatie
8,71086E+12;TRUE;8,71242E+12;Rundvlees croquet, voorgefrituurd, diepvries;Rundvlees Croquet;Van Dobben Airfryer & Oven Groenten Croquet;Van Dobben Airfryer & Oven Rundvlees croquetten 4x80g;Ingrediënten: Water, paneermeel (TARWEBLOEM, VOLKORENTARWEMEEL, zonnebloemolie, zout, gist), doorhaalmiddel (water, glucosestroop, witte basterdsuiker (suiker, invertsuikerstroop), TARWEBLOEM, dextrose, stabilisator (E466), zout, TARWE-EIWIT), 11% patisseriebloem (TARWE), 10% gekookt rundvlees, plantaardige oliën (palm, raapzaad, zonnebloem, koolzaad), geconcentreerde boter (MELK), zout, ui, rundergelatine, verdikkingsmiddelen (E464, E466), natuurlijk aroma, gistextract, plantaardig eiwithydrolysaat (SOJA, RAAPZAAD*, maïs), maltodextrine, SOJA-EIWITISOLAAT, plantaardige voedingsvezels, specerijen (o.a. <1% foelie, <1% laurier), SOJASAUS (water, SOJABONEN, TARWE, zout), <1% geconcentreerde rundvleesbouillon, suiker, aardappelvlokken, kruiden, citroensapconcentraat, groenteconcentraten (ui, wortel), voedingszuur: melkzuur, kurkuma-extract. Kan sporen van PINDA bevatten. *Dit ingrediënt kan een allergische reactie veroorzaken bij mensen met een MOSTERDallergie.
8,71086E+12;TRUE;8,71242E+12;Rundvlees bitterbal, voorgefrituurd, diepvries;Rundvlees Bitterbal;Van Dobben Airfryer & Oven Rundvlees Bitterbal;Van Dobben Airfryer & Oven Rundvlees bitterballen 12x25g;Ingrediënten: Water, paneermeel (TARWEBLOEM, VOLKORENTARWEMEEL, zonnebloemolie, zout, gist), 11% gekookt rundvlees, 10% patisseriebloem (TARWE), plantaardige oliën (palm, raapzaad, zonnebloem, koolzaad), doorhaalmiddel (water, glucosestroop, witte basterdsuiker (suiker, invertsuikerstroop), TARWEBLOEM, dextrose, stabilisator (E466), zout, TARWE-EIWIT), geconcentreerde boter (MELK), zout, ui, rundergelatine, verdikkingsmiddelen (E464, E466), natuurlijk aroma, gistextract, plantaardig eiwithydrolysaat (SOJA, RAAPZAAD*, maïs), maltodextrine, SOJA-EIWITISOLAAT, plantaardige voedingsvezels, specerijen (o.a. <1% foelie, <1% laurier), SOJASAUS (water, SOJABONEN, TARWE, zout), <1% geconcentreerde rundvleesbouillon, suiker, aardappelvlokken, kruiden, citroensapconcentraat, groenteconcentraten (ui, wortel), voedingszuur: melkzuur, kurkuma-extract. Kan sporen van PINDA bevatten. *Dit ingrediënt kan een allergische reactie veroorzaken bij mensen met een MOSTERDallergie.
4,00086E+12;TRUE;8,71242E+12;Alcoholvrij bier;Bier;Warsteiner Herb Alkoholfrei;Warsteiner Herb Alkohofrei 33 cl;Ingrediënten: Brauwasser, GERSTENMALZ, Hopfen, Hopfenextrakt.
4,00086E+12;TRUE;8,71242E+12;Alkoholfreies bier;Bier;Warsteiner Herb Alkoholfrei;Warsteiner Herb Alkoholfrei 6x33 cl;Ingrediënten: Brauwasser, GERSTENMALZ, Hopfen, Hopfenextract
8,71766E+12;TRUE;8,71289E+12;groentespread met chili & paprika;Vegan Spread;Mister Kitchen's spread chili/paprika pikant 270g;Mister Kitchen's Vegan Spread Chili / Paprika 270 gram;Ingrediënten: witte bonen, paprika 18%, SOJAyoghurt (water, SOJAbonen, yoghurtculturen), ui, wortel, mais, wijnazijn, raapzaadolie, prei, tomatenpuree, chilipeper 2%, zout, specerijen (zwarte peper, gerookt paprikapoeder 0,02 %, komijn, korianderzaad), guar, xanthaan BEVAT: SOJA
87320497;TRUE;8,71325E+12;Sap van appel, 25% gember en 10% citroen;Shot;AH ToGo Powershot gember;AH De. Yellow 60ml;"Ingrediënten: fruit (appel, citroen), gember, antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71325E+12;Versgeperst sinaasappel-, appel- en mangosap;VERS SAP;AH Vers sap sinaasappel mango appel;AH MANGO SINAASAPPEL APPEL 500ML;"Ingrediënten: 35% sinaasappel, 35% appel, 30% mango, antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71325E+12;Versgeperst peren- en mangosap met gevriesdroogde munt;VERS SAP;AH Vers sap Peer Mango Munt;AH Peer Mango Munt 500ml;"Ingrediënten: 80% peer, 20% mango, 0,1% munt, antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71425E+12;Granaatappelsap Gepasteuriseerd;Vruchtendrank;AH Granaatappelsap;Exc.Mediterrane Granaatappelsap;"Ingrediënten: granaatappelsap.
Waarvan toegevoegde suikers 0.00g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71425E+12;Cranberrydrank met cranberrysap uit concentraat en cranberrypuree Gepasteuriseerd;Vruchtendrank;AH Cranberry;Cranberry sap;"Ingrediënten: water, 18% cranberrysap uit concentraat, glucose-fructosestroop, suiker, 3% cranberrypuree.
Waarvan toegevoegde suikers 7.4g per 100 milliliter en waarvan toegevoegd zout 0.00g per 100 milliliter"
8,71891E+12;TRUE;8,71425E+12;Soep met tomaat, paprika, komkommer en ui Gepasteuriseerd;Vruchtendrank;AH Gazpacho;Gazpacho;"Ingrediënten: groente (66% tomaat, 15% paprika, 12% komkommer, 2% ui), 3% extra vierge olijfolie, zout, 0,7% wijnazijn, 0,3% citroensap, 0,2% knoflook.
Waarvan toegevoegde suikers 0.00g per 100 milliliter"
4,00895E+12;TRUE;8,71425E+12;Alcoholvrij Bier;Speciaalbier;Jever Fun;Jever Fun Alcoholbrij Bier One-way 33cl;Ingrediënten: water, GERSTEMOUT, hop, koolzuurgas
8,7104E+12;FALSE;4,04937E+12;BOISSON AROMAT.A BASE DE VIN;VIN/WEIN/WINE;AH CAVELLI BLANC BOISSON AROMAT.A BASE DE VIN 0.75L;AH CAVELLI BLANC BOISSON AROMAT.A BASE DE VIN 0.75L;Bevat SULFIETEN
8,7104E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Mooi Kaap Droë Rooi 2017;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD RED 0.75L;
8,7104E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Mooi Kaap Rosé 2017;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD ROSE 0.75L;
8,7104E+12;FALSE;4,04937E+12;"Merlot* *Van biologische oorsprong.""";VIN/WEIN/WINE;Biologische Merlot Spanje. 2017;AH BIOLOGISCH MERLOT VSIG VIN D ESPAGNE RED 0.75L;EU Landbouw
8,7104E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH BIOLOGISCH MERLOT VSIG VIN D ESPAGNE RED 0.75L;
8,7104E+12;FALSE;4,04937E+12;"Cabernet sauvignon* *Van biologische oorsprong.""";VIN/WEIN/WINE;Biologische cabernet sauvignon Spanje. 2017;AH BIOLOGISCH CABERNET SAUVIGNON VSIG VIN DU CHILI RED 0.75L;EU Landbouw
8,7104E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH BIOLOGISCH CABERNET SAUVIGNON VSIG VIN DU CHILI RED 0.75L;
8,7104E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;GRAVES SUPER AOP GRAVES SUPERIEURES WHITE 0.75L;
8,7104E+12;FALSE;4,04937E+12;Blanc moelleux;VIN/WEIN/WINE;Graves Superieures Blanc Moelleux 0.75 L;GRAVES SUPER AOP GRAVES SUPERIEURES WHITE 0.75L;Allergie-informatie: bevat sulfiet.
8,7125E+12;FALSE;4,04937E+12;Vin rouge;VIN/WEIN/WINE;Pays d'Oc Vin Rouge 0.75 L;VIN DE PAYS IGP PAYS D OC RED 0.75L;Allergie-informatie: bevat sulfiet.
8,7125E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;VIN DE PAYS IGP PAYS D OC RED 0.75L;
8,71747E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH CAVELLI BLANC BOISSON AROMAT.A BASE DE VIN 0.75L;
8,71827E+12;FALSE;4,04937E+12;"Tempranillo* *Van biologische oorsprong.""";VIN/WEIN/WINE;AH Biologische Tempranillo Spanje. 2017;AH BIOLOGISCH TEMPRANILLO VSIG VIN D ESPAGNE RED 0.75L;EU Landbouw
8,71827E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH BIOLOGISCH TEMPRANILLO VSIG VIN D ESPAGNE RED 0.75L;
8,71827E+12;FALSE;4,04937E+12;Merlot* ;VIN/WEIN/WINE;AH Biologische Merlot Spanje. 2017;AH BIOLOGISC MERLOT VSIG VIN D ESPAGNE RED 0.25L;EU Landbouw
8,71827E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH BIOLOGISC MERLOT VSIG VIN D ESPAGNE RED 0.25L;
8,71827E+12;FALSE;4,04937E+12;"Cabernet Sauvignon* *Van biologische oorsprong.""";VIN/WEIN/WINE;AH Biologische Cabernet Sauvignon Spanje. 2017;AH BIOLOGISC CABERNET SAUVIGNON VSIG VIN DU CHILI RED 0.25L;EU Landbouw
8,71827E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;AH BIOLOGISC CABERNET SAUVIGNON VSIG VIN DU CHILI RED 0.25L;
8,7188E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Cabernet Sauvignon Australia South Eastern 2017;SARMENTINO CABERNET SAUVIGNON VSIG VIN D AUSTRALIE RED 0.75L;
8,7188E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Merlot Chile Central Valley 2017;SARMENTINO MERLOT VSIG VIN DU CHILI RED 0.75L;
8,7188E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Sauvignon Blanc South Africa Western Cape W.O. 2017;SARMENTINO SAUVIGNON VSIG VIN D'AFRIQUE DU SUD WHITE 0.75L;
8,7188E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Rosé United States California 2017;SARMENTINO ZINFANDEL VSIG VIN DE CALIFORNIE ROSE 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino sauv. blanc doos;SARMENTINO SAUVIGNON VSIG VIN D'AFRIQUE DU SUD WHITE 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino rosé doos;SARMENTINO ZINFANDEL VSIG VIN DE CALIFORNIE ROSE 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino merlot doos;SARMENTINO MERLOT VSIG VIN DU CHILI RED 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino cabernet doos;SARMENTINO CABERNET SAUVIGNON VSIG VIN D AUSTRALIE RED 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Mooi Kaap  Suid-Afrika;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD RED 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Mooi Kaap Rosé 2017;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD ROSE 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Mooi Kaap Rosé 2017;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD ROSE 1.00L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;;MOOI KAAP VSIG VIN D'AFRIQUE DU SUD ROSE 1.00L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Pinot Grigio Hungary 2017;SARMENTINO PINOT GRIGIO DOC DELLE VENEZIE WHITE 0.75L;Ingrediënten: pinot grigiodruif, witte druif 
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;Sarmentino Pinot grigio doos;SARMENTINO PINOT GRIGIO DOC DELLE VENEZIE WHITE 0.75L;
8,71891E+12;FALSE;4,04937E+12;;VIN/WEIN/WINE;AH vol & halfzoete Zuid-Afrikaanse huiswijn wit wijntap;HUISWIJN VSIG VIN D'AFRIQUE DU SUD WHITE 3.00L;
4,06057E+12;FALSE;4,06057E+12;Gearomatiseerde alcoholvrije drank op basis van alcoholvrije wijn;alcoholfree wine;Free Feather Alcoholvrij Pinot Grigio Blush 0.75 L;Free Feather Pinot Grigio Blush alcoholfree;"Ingrediënten: Alcoholvrije wijn (97%, van de druivensoort Pinot Grigio Blush), suiker, koolzuur, zwart wortelsapconcentraat, aroma's, antioxidant ZWAVELDIOXIDE
"
8,71827E+12;FALSE;4,06057E+12;Wine;Alkoholisches Getränk;Liebfraumilch QbA Tetra ;Liebfraumilch QbA Weisswein;Contains sulfites
8,71891E+12;FALSE;5,01005E+12;Deeg voor kaneelbroodjes met 11% poedersuiker;AH CINNAMON SWIRL 270G;AH Verse kaneelbroodjes;AH CINNAMON SWIRL 270G;"Ingrediënten: tarwebloem, water, sucrose, plantaardige olie (palm, soja, raap, zonnebloem), palmvet, tarwegluten, dextrose, rijsmiddel (difosfaat [E450], natriumcarbonaat [E500]), melasse, verdikkingsmiddel (geacetyleerd dizetmeeladipaat [E1422], natriumalginaat [E401]), 0,4% kaneel, 0,3% alcohol, zout, invertsuiker, emulgator (mono- en diglyceriden van vetzuren [E471], polyglycerolester van vetzuren [E475]), zeezout, stabilisator (xanthaangom [E415]), magnesiumchloride (dieetzout), kaliumchloride (dieetzout), aroma, kleurstof (caroteen [E160a]), zuurteregelaar (melkzuur [E270]), meelverbeteraar (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 14g per 100 gram en waarvan toegevoegd zout 0.37g per 100 gram"
8,71891E+12;FALSE;5,06001E+12;Verse eierpasta gevuld met tomaat. 4.5% varkensgehakt. 4.5% rundergehakt. 2.5% rundvlees en 0.2% gerookt spek;Fresh Filled Pasta;AH Ravioli bolognese;AH Fresh Filled Pasta 250g Fresh Egg pasta filled with meat Tray;Ingrediënten: tarwebloem, durumtarwegriesmeel, 9% vrije-uitloopei, water, gedroogde aardappel, paneermeel (tarwe), rundvlees, plantaardige olie (palm, zonnebloem), varkensvlees, 4% tomatenconcentraat, 2% rode wijn, zout, aroma, ui, suiker, kruiden, specerijen, zuurteregelaar (citroenzuur), conserveermiddel (E250), antioxidant (ascorbinezuur, E301), dextrose, rook.
5,40012E+12;FALSE;5,40011E+12;witte wijn;witte wijn;Sauvignon de Moldavie - 2019;Delhaize Sauvignon de Moldavie - 0.75 L   flessen;
5,40012E+12;FALSE;5,40011E+12;6x0.75 L cart. Stelvin sed - Sauv. Moldavie - 2019 ;witte wijn;6x0.75 L cart. Stelvin sed - Sauv. Moldavie - 2019 ;6x0.75 L cart. Stelvin sed - Sauv. Moldavie;
5,40012E+12;FALSE;5,40011E+12;Rosé wijn;Rosé wijn;;Côtes de Provence;
5,40012E+12;FALSE;5,40011E+12;6x0.75 L cart. Stelvin sed - Côtes de Provence 2021;rosé wijn;;6x0.75 L kart. Stelvin sed - Côtes de Provence;
8,7188E+12;FALSE;5,40011E+12;;witte wijn;Sarmentino Chardonnay;Delhaize Sarmentino Chardonnay - 0.75 L   flessen;
8,71891E+12;FALSE;5,40011E+12;;witte wijn;Sarmentino Chardonnay;6x0.75 L cart. Stelvin sed - Sarmentino;
8,71891E+12;FALSE;5,40011E+12;;Excellent Chardonnay;Zuid Afrika;Excellent Chardonnay - 0.75 L;Ingrediënten: chardonnaydruif
8,71891E+12;FALSE;5,40011E+12;Wine;6x0.75 L Excellent Chardonnay;75 RSA EXCELLENT CH W;6x0.75 L Carton  Evolution neutre Excellent Chardonnay;
5,41066E+12;FALSE;5,40028E+12;Haring (Clupea harengus);VIS;;Gilco haringhapjes in sherrysaus;Gemarineerde haring 50%* Clupea Harengus (haring (VIS), water, zout, azijnzuur, suiker, ui, natuurlijke aroma’s, sherry aroma.
8,71891E+12;FALSE;5,40031E+12;Runderstoofvlees in biersaus;Stoofvlees bereid 500g;AH Runderstoofvlees 500 g;AH Stoofvlees bereid 500g BEL.;"Ingrediënten: 38% rundvlees, 35% bier, water, suiker, groenten (ui, SELDERIJ, wortel, prei, tomaat), scharrelEI, zetmeel (maïs, aardappel, rijst), koolzaadolie, honing, vruchtenconcentraat (peer, appel, dadel), extra vierge olijfolie, zout, azijn, MOSTERDzaad, glucosestroop, rundergelatine, aroma (TARWE), kalfsvleespoeder, gistextract, kippenvet, natuurlijk aroma, stabilisator (guarpitmeel, xanthaangom), specerijen, kruiden, antioxidant (rozemarijnextract), voedingszuur (E325), MELKeiwit

Bevat selderij, ei, tarwegluten, mosterd, lactose, melkeiwit."
8,7227E+12;FALSE;5,41003E+12;Geconcentreerde soep;Soep;Knorr Kreeftensoep 515 ml;DB 56cu Knorr Cans Kreeft DLL;"Ingrediënten: Water, TARWEBLOEM, tomatenpuree^1, raapzaadolie, KABELJAUW 5%, KREEFT 4,4%, witte wijn, KRAB 2,6%, magere MELKPOEDER, aardappelzetmeel, zout, smaakversterker E621, specerijen, gistextract, stabilisatoren (E451, E452), knoflookpasta, kruiden, peperextract, tijmextract, ^1 op duurzame wijze geteeld.
"
4,00906E+12;FALSE;5,41006E+12;Fijne basis voor sauzen en stoofpotjes;FOND;;LACROIX FOND VIS 400ml;"Ingrediënten: VISBOUILLON (water, VISEXTRACT, VISPOEDER), witte wijn , zout, suiker, citroensap, maïszetmeel, palm-en zonnebloemolie , gehydrolyseerd plantaardig eiwit (bevat SOJA), maltodextrine , kruiden en specerijen (bevat SELDERIJ), specerijenolie , aroma, gistextract , groente-extract (ui, prei, wortel, SELDERIJ)
"
5,41006E+12;FALSE;5,41006E+12;Cocktail saus;LEPELSAUS;D&L Cocktail met Scotch Whisky 300 ml;DEVOS LEMMENS SAUS COCKTAIL 300ml;"Ingrediënten: Koolzaadolie, tomatenpuree, EIGEEL, MOSTERD (azijn, MOSTERDZAAD, water, zout, specerijen), dextrose, glucosestroop, scotch whisky 1,8%, suiker, zout, voedingszuur: azijnzuur, verdikkingsmiddelen: guar- en xanthaangom, aroma's, specerijen, antioxidant: E385
"
5,41006E+12;FALSE;5,41006E+12;Cocktail Saus;LEPELSAUS;;DEVOS LEMMENS SAUS COCKTAIL 450ml;"Ingrediënten: Koolzaadolie, tomatenpuree, EIGEEL, MOSTERD (azijn, MOSTERDZAAD, water, zout, specerijen), dextrose, glucosestroop, scotch whisky 1,8%, suiker, zout, voedingszuur: azijnzuur, verdikkingsmiddelen: guar- en xanthaangom, aroma's (bevat GERST, MOSTERD en SELDERIJ), specerijen, antioxidant: E385
"
5,41006E+12;FALSE;5,41006E+12;Brasil Saus;LEPELSAUS;;DEVOS LEMMENS SAUS BRASIL 300ml sqz;"Ingrediënten: Koolzaadolie, suiker, tomatenpuree, ananaspuree 7,0%, EIGEEL , azijn, MOSTERD (azijn, MOSTERDZAAD, water, zout, specerijen), whisky, gemodificeerd zetmeel, zout, citroensap, voedingszuur: azijnzuur, curry, aroma's, conserveermiddel: kaliumsorbaat, kleurstof: carotenen, kruiden, knoflook, antioxidant: E385
"
5,41006E+12;FALSE;5,41006E+12;Cocktail Light Saus;LEPELSAUS;D&L Cocktail Light 300 ml;DEVOS LEMMENS SAUS COCKT LI 300ml sqz;"Ingrediënten: Tomatenpuree, koolzaadolie, suiker, azijn, EIGEEL, MOSTERD (azijn, MOSTERDZAAD, water, zout, specerijen), gemodificeerd zetmeel, scotch whisky 2,0%, dextrose, zout, voedingszuren: citroenzuur, appelzuur en melkzuur, conserveermiddel: kaliumsorbaat, verdikkingsmiddelen: guar- en xanthaangom, aroma's, specerijen, antioxidant: E385
"
7,6222E+12;FALSE;5,41008E+12;Zachte chocoladecake met chocoladevulling (15 %). bedekt met glazuur en hagelslag.;SOFT CAKE;LU Moelleux Trio Zachte Cake Vanille & Chocolade Smaak 6 Stuks 180 g;LU SOFT CAKE SUPERMIX;"Ingrediënten: TARWEBLOEM 24%, suiker, palmolie, glucose-fructosestroop, EIEREN 7,5%, chocoladepoeder 6,5% (suiker, cacaopoeder), stabilisatoren (glycerol, sorbitol), weipoeder (van MELK), zetmeelen, glucosestroop, aroma's (bevatten alcohol), magere cacaopoeder, koolzaadolie, rijsmiddelen (ammoniumcarbonaten, difosfaten, natriumcarbonaten), cacaoboter, zout, sheavet, magere MELKPOEDER, emulgatoren (E472b, E472a, SOJALECITHINEN, E471, E473), verdikkingsmiddel (xanthaangom), kleurstof (E160a), MELKVET, zuurteregelaars (natriumcitraten, citroenzuur, wijnsteenzuur), conserveermiddel (kaliumsorbaat)

Kan noten bevatten.
"
7,6222E+12;FALSE;5,41008E+12;Zachte chocoladecake met chocoladevulling (15 %). bedekt met glazuur en hagelslag.;SOFT CAKE;LU Moelleux Trio Zachte Cake Vanille & Chocolade Smaak 6 Stuks 180 g;LU SOFT CAKE SUPERMIX;"Ingrediënten: TARWEBLOEM 24%, suiker, palmolie, glucose-fructosestroop, EIEREN 7,5%, chocoladepoeder 6,5% (suiker, cacaopoeder), stabilisatoren (glycerol, sorbitol), weipoeder (van MELK), zetmeelen, glucosestroop, aroma's (bevatten alcohol), magere cacaopoeder, koolzaadolie, rijsmiddelen (ammoniumcarbonaten, difosfaten, natriumcarbonaten), cacaoboter, zout, sheavet, magere MELKPOEDER, emulgatoren (E472b, E472a, SOJALECITHINEN, E471, E473), verdikkingsmiddel (xanthaangom), kleurstof (E160a), MELKVET, zuurteregelaars (natriumcitraten, citroenzuur, wijnsteenzuur), conserveermiddel (kaliumsorbaat)

Kan noten bevatten.
"
42271888;FALSE;5,41009E+12;;Hair Gel/Cream/Wax;TAFT GEL 150ML PURE STYLER MEDIUM HOLD;TAFT GEL 150ML PUSTMH BNL;Aqua (Water, Eau),Cetearyl Alcohol,Glycerin,Glyceryl Stearate,PEG-100 Stearate,Butylene Glycol,PVP,Phenoxyethanol,Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer,Isohexadecane,Parfum (Fragrance),Panthenol,Ethylhexylglycerin,Polysorbate 60,Benzotriazolyl Dodecyl p-Cresol,Sorbitan Isostearate,Linalool,Benzyl Salicylate,Citronellol,Alpha-Isomethyl Ionone,Geraniol,Limonene,Eugenol,CI 15985 (Yellow 6),CI 42090 (Blue 1)
90443046;FALSE;5,41009E+12;;Shampoo;Nature Box shampoo bar Avocado 85gram;NATURE BOX SHAMPOO BAR AVOCADO 85GRAM;Triticum Vulgare (Wheat) Starch,Sodium Coco-Sulfate,Cetearyl Alcohol,Aqua (Water, Eau),Stearic Acid, Palmitic Acid,Glycerin,Lactic Acid,Butyrospermum Parkii (Shea) Butter,Coco-Glucoside,Cocamidopropyl Betaine,Parfum (Fragrance),Persea Gratissima (Avocado) Oil,Sodium Chloride,Hydrolyzed Jojoba Esters,Limonene,Linalool,Biosaccharide Gum-1,Glyceryl Caprylate,Sodium Levulinate,Sodium Anisate,Benzyl Alcohol,Ascorbyl Palmitate
3,17804E+12;FALSE;5,41009E+12;;Shower Gel;Fa Men Showergel Pure Hemp 250ml;FA MEN SHOWERGEL PURE HEMP 250ML;Aqua (Water, Eau),Sodium Laureth Sulfate,Cocamidopropyl Betaine,Sodium Chloride,Glyceryl Laurate,Parfum (Fragrance),PEG-7 Glyceryl Cocoate,Benzophenone-4,Tocopherol,Hydrogenated Palm Glycerides Citrate,Sodium Hydroxide,Citric Acid,Linalool,Limonene,Citronellol,Sodium Benzoate,Sodium Salicylate,Benzyl Alcohol,CI 42090 (Blue 1),CI 19140 (Yellow 5)
5,41009E+12;FALSE;5,41009E+12;;Deodorant;Fa Men Perfect Wave 48u Deodorantspray 150 ml;FA MEN DS 150ML PERWAV;Butane,Alcohol denat.,Propane,Isobutane,Parfum (Fragrance),Propylene Glycol,Triethyl Citrate,Phenoxyethanol,Limonene,1,2-Hexanediol,Caprylyl Glycol,Cocamidopropyl PG-Dimonium Chloride Phosphate,Linalool,Citral,Coumarin
5,41009E+12;FALSE;5,41009E+12;;Hair Gel/Cream/Wax;Taft Styling Gel Super Glue Tube150ml;TAFT GEL SUPER GLUE 150ML;Aqua (Water, Eau),PVP,Acrylates/Hydroxyesters Acrylates Copolymer,Acrylates/Steareth-20 Methacrylate Crosspolymer,Phenoxyethanol,Aminomethyl Propanol,Parfum (Fragrance),Caprylyl Glycol,Glycerin,Ethylhexylglycerin,PEG-40 Hydrogenated Castor Oil,Panthenol,Sodium Benzoate,Benzotriazolyl Dodecyl p-Cresol,Linalool,Limonene,Benzyl Alcohol,CI 60730 (Ext. Violet 2)
5,41009E+12;FALSE;5,41009E+12;;Conditioner;Gliss Kur Total Repair Anti-Klit Spray 200ml;GLISS KUR TOTAL REPAIR ANTI-KLIT SPRAY 200ML BNL;Aqua (Water, Eau),Cyclomethicone,Phenyl Trimethicone,Hydrolyzed Keratin,Combretum Farinosum Flower Nectar,Prunus Armeniaca (Apricot) Kernel Oil,Amodimethicone/Morpholinomethyl Silsesquioxane Copolymer,Glycerin,Lactic Acid,Sodium Benzoate,Cetrimonium Chloride,Dimethiconol,Potassium Sorbate,Phenoxyethanol,Parfum (Fragrance),Trideceth-5,Linalool,Cetyl PEG/PPG-10/1 Dimethicone,Polyquaternium-16,Coumarin,Hexyl Cinnamal,Limonene,Benzyl Alcohol,CI 15985 (Yellow 6),CI 17200 (Red 33)
5,41009E+12;FALSE;5,41009E+12;;Shower Gel;Fa Cream & Oil Silk & Magnolia Douchecreme 250 ml;FA SG 250ML C&O MAG BNL;Aqua (Water, Eau),Sodium Laureth Sulfate,Cocamidopropyl Betaine,Prunus Amygdalus Dulcis (Sweet Almond) Oil,Glyceryl Laurate,Parfum (Fragrance),Disodium Laureth Sulfosuccinate,Glycol Distearate,Sodium Chloride,Laureth-2,Laureth-4,Propylene Glycol,Hydrogenated Castor Oil,PEG-7 Glyceryl Cocoate,PEG-40 Hydrogenated Castor Oil,PEG-55 Propylene Glycol Oleate,Sodium Hydroxide,Citric Acid,Geraniol,Citronellol,Benzyl Salicylate,Limonene,Sodium Benzoate,Sodium Salicylate,Benzyl Alcohol,CI 17200 (Red 33)
